card_account_id,cc_user_id,account_no,card_no_masked,card_type,product_type,issuing_branch_code_raw,credit_limit,current_balance,available_credit
1633,1254,CA-2022-0001633,4*** **** **** 7659,VISA,INFINITE,BR-HP01,564804271,497117158,67687113
1634,1255,CA-2022-0001634,5*** **** **** 2408,JCB,PLATINUM,HA_NOI_CN1,243533111,78817097,164716014
1635,1256,CA-2023-0001635,5*** **** **** 4809,VISA,PLATINUM,BR-HCM02,294462812,179609021,114853791
1636,1256,CA-2020-0001636,4*** **** **** 8854,JCB,INFINITE,HCM_Q3,706744879,438969177,267775702
1637,1257,CA-2020-0001637,4*** **** **** 0504,VISA,CLASSIC,HA_NOI_CN1,48304621,39696917,8607704
1638,1258,CA-2022-0001638,4*** **** **** 3925,JCB,PLATINUM,HN-01,291428624,67867148,223561476
1639,1259,CA-2024-0001639,4*** **** **** 9147,MASTERCARD,PLATINUM,BR-HP01,178701719,99942360,78759359
1640,1260,CA-2021-0001640,5*** **** **** 7926,MASTERCARD,INFINITE,CAN_THO_1,608689187,99518401,509170786
1641,1260,CA-2020-0001641,5*** **** **** 1077,VISA,INFINITE,Can Tho CN1,697973347,211372878,486600469
1642,1261,CA-2024-0001642,5*** **** **** 8558,JCB,GOLD,BR-HCM02,92903417,64034938,28868479
1643,1262,CA-2022-0001643,4*** **** **** 0381,VISA,INFINITE,Ho Chi Minh Q1,511324815,72627482,438697333
1644,1262,CA-2020-0001644,5*** **** **** 6635,VISA,INFINITE,HCM_Q1,304398111,20155865,284242246
1645,1263,CA-2020-0001645,4*** **** **** 3148,VISA,CLASSIC,HCM_Q3,46307854,20221594,26086260
1646,1264,CA-2020-0001646,5*** **** **** 3938,VISA,INFINITE,HN-01,361398768,7018010,354380758
1647,1265,CA-2024-0001647,4*** **** **** 3620,MASTERCARD,INFINITE,BR-HP01,358320511,82119967,276200544
1648,1266,CA-2020-0001648,4*** **** **** 2895,JCB,CLASSIC,Ho Chi Minh Q3,31824280,26113464,5710816
1649,1266,CA-2020-0001649,4*** **** **** 5569,MASTERCARD,PLATINUM,BR-HCM02,219636686,162789705,56846981
1650,1267,CA-2020-0001650,5*** **** **** 8128,MASTERCARD,CLASSIC,BR-HP01,20230514,5044831,15185683
1651,1267,CA-2023-0001651,4*** **** **** 2443,MASTERCARD,CLASSIC,HAI_PHONG_1,29869643,24295948,5573695
1652,1268,CA-2024-0001652,4*** **** **** 6560,JCB,PLATINUM,HN-01,163365103,83687594,79677509
1653,1268,CA-2023-0001653,5*** **** **** 0418,JCB,PLATINUM,BR-HN01,241101574,166060233,75041341
1654,1269,CA-2022-0001654,5*** **** **** 6443,MASTERCARD,CLASSIC,HCM_Q3,43886398,897309,42989089
1655,1269,CA-2024-0001655,5*** **** **** 9145,VISA,GOLD,Ho Chi Minh Q3,121194991,85958277,35236714
1656,1270,CA-2020-0001656,4*** **** **** 1686,MASTERCARD,CLASSIC,HCM_Q3,20825783,15481428,5344355
1657,1270,CA-2023-0001657,5*** **** **** 8452,MASTERCARD,GOLD,CN-HCM-02,59625693,50598060,9027633
1658,1271,CA-2023-0001658,5*** **** **** 4964,MASTERCARD,INFINITE,BR-HN01,684167006,393508769,290658237
1659,1272,CA-2023-0001659,5*** **** **** 3394,MASTERCARD,INFINITE,CAN_THO_1,349367978,243023041,106344937
1660,1273,CA-2020-0001660,5*** **** **** 7729,JCB,INFINITE,BR-DN01,756781582,14499405,742282177
1661,1273,CA-2020-0001661,5*** **** **** 0025,MASTERCARD,GOLD,DN-01,140847738,117457935,23389803
1662,1274,CA-2023-0001662,5*** **** **** 4876,MASTERCARD,INFINITE,HCM_Q3,427429645,218396896,209032749
1663,1275,CA-2020-0001663,5*** **** **** 5276,VISA,GOLD,BR-HCM01,105962663,91615282,14347381
1664,1276,CA-2023-0001664,5*** **** **** 3589,MASTERCARD,CLASSIC,BR-HCM02,25314994,7592425,17722569
1665,1277,CA-2022-0001665,4*** **** **** 5553,VISA,CLASSIC,BR-HCM02,42299322,19020228,23279094
1666,1278,CA-2020-0001666,4*** **** **** 7318,JCB,PLATINUM,BR-DN01,191751027,58647177,133103850
1667,1278,CA-2024-0001667,4*** **** **** 6075,VISA,PLATINUM,DN-01,268211280,6046774,262164506
1668,1279,CA-2023-0001668,5*** **** **** 9809,MASTERCARD,CLASSIC,Hai Phong CN1,29533841,13329858,16203983
1669,1280,CA-2023-0001669,5*** **** **** 9599,MASTERCARD,PLATINUM,Ho Chi Minh Q3,220263082,177789723,42473359
1670,1281,CA-2021-0001670,4*** **** **** 8341,JCB,GOLD,HP-01,95228080,51810150,43417930
1671,1282,CA-2023-0001671,5*** **** **** 9458,VISA,INFINITE,Ho Chi Minh Q3,483966038,33058500,450907538
1672,1283,CA-2023-0001672,5*** **** **** 0529,MASTERCARD,INFINITE,Ho Chi Minh Q1,763329586,63161580,700168006
1673,1284,CA-2024-0001673,5*** **** **** 6840,JCB,CLASSIC,Da Nang CN1,30981318,9514344,21466974
1674,1284,CA-2024-0001674,5*** **** **** 1052,VISA,GOLD,DA_NANG_1,145163355,21448300,123715055
1675,1285,CA-2021-0001675,4*** **** **** 3434,VISA,GOLD,BR-CT01,65731303,16101717,49629586
1676,1286,CA-2020-0001676,5*** **** **** 7298,VISA,CLASSIC,Ho Chi Minh Q1,21283295,4281076,17002219
1677,1287,CA-2020-0001677,4*** **** **** 3108,VISA,INFINITE,DN-01,397054343,198279063,198775280
1678,1288,CA-2022-0001678,5*** **** **** 2814,JCB,GOLD,BR-HCM02,70555893,49049332,21506561
1679,1288,CA-2024-0001679,5*** **** **** 1105,JCB,GOLD,CN-HCM-02,64178461,22022282,42156179
1680,1289,CA-2022-0001680,4*** **** **** 6607,MASTERCARD,INFINITE,DN-01,339585879,246479727,93106152
1681,1290,CA-2022-0001681,5*** **** **** 8857,VISA,PLATINUM,Hai Phong CN1,181047283,97904531,83142752
1682,1291,CA-2023-0001682,4*** **** **** 0411,VISA,PLATINUM,CN-HCM-02,282302044,103314813,178987231
1683,1291,CA-2022-0001683,4*** **** **** 1413,VISA,CLASSIC,Ho Chi Minh Q3,36088431,12970819,23117612
1684,1292,CA-2020-0001684,5*** **** **** 2151,VISA,INFINITE,HA_NOI_CN1,451251221,320003396,131247825
1685,1292,CA-2023-0001685,5*** **** **** 2563,VISA,PLATINUM,HA_NOI_CN1,268702457,156664654,112037803
1686,1293,CA-2023-0001686,4*** **** **** 1095,VISA,GOLD,CT-01,100265272,66580711,33684561
1687,1294,CA-2020-0001687,5*** **** **** 3782,VISA,CLASSIC,Hai Phong CN1,28271994,14140023,14131971
1688,1295,CA-2021-0001688,4*** **** **** 1623,JCB,INFINITE,BR-HN01,405868890,70194363,335674527
1689,1295,CA-2023-0001689,4*** **** **** 7875,MASTERCARD,GOLD,HN-01,55944126,23811804,32132322
1690,1296,CA-2022-0001690,4*** **** **** 8944,MASTERCARD,GOLD,HA_NOI_CN1,114741255,55143895,59597360
1691,1296,CA-2023-0001691,5*** **** **** 5743,MASTERCARD,INFINITE,HN-01,562763953,377536518,185227435
1692,1297,CA-2020-0001692,4*** **** **** 0511,VISA,PLATINUM,CT-01,233773144,20699993,213073151
1693,1298,CA-2020-0001693,5*** **** **** 8247,MASTERCARD,CLASSIC,DN-01,37337485,32431295,4906190
1694,1298,CA-2020-0001694,5*** **** **** 3862,VISA,INFINITE,DN-01,300605884,1496459,299109425
1695,1299,CA-2022-0001695,5*** **** **** 5211,MASTERCARD,PLATINUM,CN-HCM-01,246953738,52610956,194342782
1696,1299,CA-2023-0001696,5*** **** **** 3205,VISA,PLATINUM,BR-HCM01,196977122,17626130,179350992
1697,1300,CA-2022-0001697,5*** **** **** 1036,JCB,CLASSIC,BR-HN01,48866590,39943568,8923022
1698,1300,CA-2020-0001698,5*** **** **** 8251,VISA,PLATINUM,HN-01,213183151,19799731,193383420
1699,1301,CA-2020-0001699,5*** **** **** 9829,MASTERCARD,CLASSIC,Ho Chi Minh Q3,35490982,19128967,16362015
1700,1302,CA-2020-0001700,5*** **** **** 2746,VISA,CLASSIC,HCM_Q1,38939327,28565788,10373539
1701,1303,CA-2023-0001701,5*** **** **** 6308,MASTERCARD,GOLD,CT-01,140348868,99626564,40722304
1702,1304,CA-2020-0001702,5*** **** **** 0413,MASTERCARD,CLASSIC,DA_NANG_1,20686244,386242,20300002
1703,1305,CA-2023-0001703,5*** **** **** 4815,JCB,GOLD,DA_NANG_1,113776518,18045813,95730705
1704,1306,CA-2024-0001704,4*** **** **** 7255,VISA,GOLD,Da Nang CN1,91714668,46711490,45003178
1705,1307,CA-2020-0001705,4*** **** **** 6940,MASTERCARD,PLATINUM,Hai Phong CN1,212521955,45682390,166839565
1706,1307,CA-2022-0001706,4*** **** **** 1561,MASTERCARD,PLATINUM,BR-HP01,291310422,110006533,181303889
1707,1308,CA-2024-0001707,4*** **** **** 1789,MASTERCARD,CLASSIC,BR-HCM01,41947609,33803882,8143727
1708,1309,CA-2024-0001708,5*** **** **** 2483,VISA,GOLD,Hai Phong CN1,131047826,90058183,40989643
1709,1309,CA-2023-0001709,5*** **** **** 1052,VISA,CLASSIC,BR-HP01,39189541,26844512,12345029
1710,1310,CA-2022-0001710,4*** **** **** 4851,VISA,INFINITE,Hai Phong CN1,391490659,288268273,103222386
1711,1311,CA-2024-0001711,5*** **** **** 3051,VISA,CLASSIC,BR-CT01,46941300,4639379,42301921
1712,1312,CA-2023-0001712,5*** **** **** 3600,MASTERCARD,CLASSIC,HAI_PHONG_1,28570413,13665266,14905147
1713,1312,CA-2023-0001713,5*** **** **** 5509,JCB,PLATINUM,HP-01,265060663,83827122,181233541
1714,1313,CA-2023-0001714,4*** **** **** 6673,VISA,GOLD,CT-01,88763671,45918409,42845262
1715,1314,CA-2021-0001715,5*** **** **** 3516,JCB,PLATINUM,BR-CT01,196683602,60007277,136676325
1716,1315,CA-2022-0001716,5*** **** **** 4528,VISA,CLASSIC,BR-HCM01,28819822,8624744,20195078
1717,1316,CA-2020-0001717,4*** **** **** 5419,VISA,INFINITE,CAN_THO_1,665161413,419213417,245947996
1718,1317,CA-2020-0001718,4*** **** **** 5933,VISA,INFINITE,Da Nang CN1,640278407,234281991,405996416
1719,1318,CA-2020-0001719,4*** **** **** 2124,MASTERCARD,PLATINUM,Ho Chi Minh Q3,284348133,19438068,264910065
1720,1319,CA-2020-0001720,4*** **** **** 2416,VISA,PLATINUM,HP-01,236680297,83473387,153206910
1721,1320,CA-2021-0001721,4*** **** **** 5471,VISA,CLASSIC,DA_NANG_1,30353794,22444409,7909385
1722,1321,CA-2021-0001722,5*** **** **** 5000,MASTERCARD,CLASSIC,Da Nang CN1,40132199,10130633,30001566
1723,1321,CA-2022-0001723,5*** **** **** 9826,MASTERCARD,INFINITE,Da Nang CN1,315971593,154576677,161394916
1724,1322,CA-2021-0001724,4*** **** **** 3744,JCB,GOLD,Hai Phong CN1,130747470,57475736,73271734
1725,1323,CA-2024-0001725,4*** **** **** 3651,JCB,PLATINUM,Ho Chi Minh Q1,243632877,210651838,32981039
1726,1324,CA-2024-0001726,4*** **** **** 8887,MASTERCARD,INFINITE,Can Tho CN1,666923754,541418805,125504949
1727,1325,CA-2021-0001727,4*** **** **** 4268,MASTERCARD,CLASSIC,Ha Noi CN1,24156079,20117605,4038474
1728,1326,CA-2021-0001728,5*** **** **** 8866,JCB,CLASSIC,BR-DN01,43023926,32201328,10822598
1729,1326,CA-2020-0001729,4*** **** **** 8800,VISA,CLASSIC,DN-01,29645077,1886334,27758743
1730,1327,CA-2021-0001730,4*** **** **** 3070,VISA,CLASSIC,HN-01,27525116,23359350,4165766
1731,1328,CA-2020-0001731,5*** **** **** 9318,MASTERCARD,INFINITE,BR-CT01,678177739,229714795,448462944
1732,1328,CA-2021-0001732,4*** **** **** 5505,VISA,CLASSIC,Can Tho CN1,37295724,18200199,19095525
1733,1329,CA-2023-0001733,4*** **** **** 2713,MASTERCARD,CLASSIC,BR-HCM01,31560884,11091528,20469356
1734,1330,CA-2020-0001734,5*** **** **** 7561,JCB,CLASSIC,Ha Noi CN1,22094347,5361299,16733048
1735,1331,CA-2022-0001735,4*** **** **** 8494,MASTERCARD,CLASSIC,CT-01,37042009,30126337,6915672
1736,1331,CA-2021-0001736,5*** **** **** 7449,VISA,CLASSIC,BR-CT01,40950508,7770857,33179651
1737,1332,CA-2023-0001737,5*** **** **** 6635,VISA,CLASSIC,Ha Noi CN1,22184429,6177600,16006829
1738,1333,CA-2024-0001738,4*** **** **** 1342,MASTERCARD,CLASSIC,BR-HP01,29682735,18243855,11438880
1739,1334,CA-2020-0001739,4*** **** **** 3614,MASTERCARD,CLASSIC,HAI_PHONG_1,22552366,5358489,17193877
1740,1335,CA-2022-0001740,4*** **** **** 1450,VISA,PLATINUM,HA_NOI_CN1,278458906,181408086,97050820
1741,1336,CA-2022-0001741,4*** **** **** 5251,VISA,PLATINUM,Hai Phong CN1,237369912,145703350,91666562
1742,1337,CA-2021-0001742,5*** **** **** 5041,VISA,INFINITE,CN-HCM-02,361894779,31181028,330713751
1743,1338,CA-2021-0001743,5*** **** **** 1508,VISA,INFINITE,Ha Noi CN1,616049481,295077216,320972265
1744,1339,CA-2021-0001744,4*** **** **** 6982,JCB,PLATINUM,CAN_THO_1,214182400,118906784,95275616
1745,1340,CA-2021-0001745,5*** **** **** 0724,VISA,INFINITE,HP-01,660187187,237637249,422549938
1746,1341,CA-2024-0001746,5*** **** **** 2013,JCB,CLASSIC,HAI_PHONG_1,25472801,20107793,5365008
1747,1342,CA-2021-0001747,4*** **** **** 9643,JCB,PLATINUM,HCM_Q1,277212053,243907577,33304476
1748,1342,CA-2021-0001748,5*** **** **** 2617,MASTERCARD,PLATINUM,HCM_Q1,191164828,165873105,25291723
1749,1343,CA-2023-0001749,4*** **** **** 0389,MASTERCARD,GOLD,BR-HP01,73840620,58487711,15352909
1750,1344,CA-2021-0001750,5*** **** **** 7835,JCB,CLASSIC,BR-HN01,26421359,9594813,16826546
1751,1345,CA-2023-0001751,4*** **** **** 1482,MASTERCARD,GOLD,CN-HCM-01,65549965,31972286,33577679
1752,1346,CA-2024-0001752,5*** **** **** 9761,VISA,GOLD,BR-HP01,119613382,69520267,50093115
1753,1347,CA-2024-0001753,5*** **** **** 9639,MASTERCARD,INFINITE,BR-CT01,465768887,373536097,92232790
1754,1348,CA-2021-0001754,4*** **** **** 2644,JCB,INFINITE,BR-CT01,778712237,633216852,145495385
1755,1349,CA-2020-0001755,5*** **** **** 1026,JCB,GOLD,Da Nang CN1,140377041,95993750,44383291
1756,1350,CA-2021-0001756,4*** **** **** 1869,JCB,PLATINUM,BR-CT01,263349189,164065344,99283845
1757,1351,CA-2022-0001757,5*** **** **** 0303,MASTERCARD,GOLD,HP-01,134500772,19256588,115244184
1758,1352,CA-2020-0001758,4*** **** **** 6641,MASTERCARD,GOLD,HN-01,149402076,58571151,90830925
1759,1353,CA-2020-0001759,5*** **** **** 2749,VISA,INFINITE,HCM_Q1,738679482,115773957,622905525
1760,1354,CA-2021-0001760,5*** **** **** 5869,JCB,PLATINUM,BR-HP01,248830916,201105618,47725298
1761,1354,CA-2021-0001761,4*** **** **** 8349,MASTERCARD,PLATINUM,HP-01,166129140,19168608,146960532
1762,1355,CA-2023-0001762,4*** **** **** 0280,JCB,INFINITE,HAI_PHONG_1,317488757,30743362,286745395
1763,1356,CA-2020-0001763,4*** **** **** 4908,VISA,PLATINUM,Da Nang CN1,226404573,149570989,76833584
1764,1356,CA-2020-0001764,5*** **** **** 6204,JCB,GOLD,DN-01,121428861,17011460,104417401
1765,1357,CA-2022-0001765,5*** **** **** 8950,VISA,CLASSIC,CT-01,25248553,15014912,10233641
1766,1358,CA-2023-0001766,5*** **** **** 7239,VISA,CLASSIC,BR-HCM01,49538241,37359017,12179224
1767,1359,CA-2022-0001767,4*** **** **** 1897,JCB,PLATINUM,BR-CT01,248426901,81846038,166580863
1768,1360,CA-2023-0001768,5*** **** **** 8651,MASTERCARD,CLASSIC,DA_NANG_1,39950467,9182680,30767787
1769,1361,CA-2022-0001769,5*** **** **** 0191,VISA,GOLD,DN-01,122204001,24576482,97627519
1770,1362,CA-2023-0001770,4*** **** **** 9488,MASTERCARD,CLASSIC,Hai Phong CN1,39108696,29662676,9446020
1771,1362,CA-2024-0001771,5*** **** **** 7528,VISA,INFINITE,HAI_PHONG_1,561875265,125714649,436160616
1772,1363,CA-2020-0001772,5*** **** **** 9738,VISA,GOLD,HP-01,51817131,13103783,38713348
1773,1363,CA-2024-0001773,4*** **** **** 5592,MASTERCARD,INFINITE,HAI_PHONG_1,362112760,303242329,58870431
1774,1364,CA-2024-0001774,4*** **** **** 2080,JCB,PLATINUM,Ha Noi CN1,257247063,139332243,117914820
1775,1364,CA-2021-0001775,5*** **** **** 9427,MASTERCARD,GOLD,HN-01,125568417,49143475,76424942
1776,1365,CA-2024-0001776,5*** **** **** 2256,MASTERCARD,PLATINUM,DN-01,166146971,16763551,149383420
1777,1366,CA-2024-0001777,4*** **** **** 6770,MASTERCARD,INFINITE,BR-HCM02,515623172,245401534,270221638
1778,1366,CA-2020-0001778,4*** **** **** 9635,JCB,CLASSIC,Ho Chi Minh Q3,21212339,15948049,5264290
1779,1367,CA-2022-0001779,5*** **** **** 5337,VISA,INFINITE,Can Tho CN1,330950120,127122224,203827896
1780,1368,CA-2021-0001780,5*** **** **** 5751,MASTERCARD,PLATINUM,BR-HN01,288310895,30587230,257723665
1781,1369,CA-2023-0001781,4*** **** **** 6758,VISA,INFINITE,BR-HCM02,500529796,155562120,344967676
1782,1370,CA-2022-0001782,5*** **** **** 0496,JCB,INFINITE,DN-01,436603178,216918854,219684324
1783,1371,CA-2022-0001783,5*** **** **** 6436,VISA,GOLD,DN-01,101749951,83413928,18336023
1784,1372,CA-2022-0001784,4*** **** **** 0766,VISA,INFINITE,Da Nang CN1,303075630,160015149,143060481
1785,1373,CA-2024-0001785,5*** **** **** 9121,JCB,GOLD,HA_NOI_CN1,131967410,76229827,55737583
1786,1374,CA-2022-0001786,4*** **** **** 9619,VISA,INFINITE,BR-HCM01,578658347,258856947,319801400
1787,1374,CA-2024-0001787,4*** **** **** 2930,MASTERCARD,CLASSIC,BR-HCM01,30431006,10208253,20222753
1788,1375,CA-2020-0001788,4*** **** **** 1062,JCB,PLATINUM,HA_NOI_CN1,162807539,14035554,148771985
1789,1375,CA-2023-0001789,4*** **** **** 4179,VISA,PLATINUM,BR-HN01,151139321,85792512,65346809
1790,1376,CA-2024-0001790,4*** **** **** 9762,JCB,PLATINUM,HA_NOI_CN1,163288325,80592108,82696217
1791,1377,CA-2022-0001791,4*** **** **** 5627,VISA,GOLD,BR-DN01,50921267,43048927,7872340
1792,1377,CA-2022-0001792,5*** **** **** 9951,JCB,PLATINUM,DN-01,156416518,27167521,129248997
1793,1378,CA-2022-0001793,4*** **** **** 7710,MASTERCARD,GOLD,CAN_THO_1,98822979,3630450,95192529
1794,1379,CA-2023-0001794,4*** **** **** 2575,JCB,CLASSIC,BR-DN01,28440850,13534769,14906081
1795,1380,CA-2023-0001795,4*** **** **** 7075,VISA,GOLD,DN-01,144861730,18009014,126852716
1796,1381,CA-2021-0001796,5*** **** **** 6425,MASTERCARD,INFINITE,Da Nang CN1,764002702,354107967,409894735
1797,1382,CA-2020-0001797,5*** **** **** 8642,VISA,PLATINUM,Ho Chi Minh Q3,194079540,107441954,86637586
1798,1383,CA-2023-0001798,4*** **** **** 9238,VISA,CLASSIC,DN-01,31549226,23925523,7623703
1799,1384,CA-2020-0001799,5*** **** **** 4728,JCB,CLASSIC,BR-HCM01,22088499,5508507,16579992
1800,1385,CA-2023-0001800,4*** **** **** 1565,JCB,CLASSIC,HN-01,30562674,27447022,3115652
1801,1386,CA-2023-0001801,5*** **** **** 5274,JCB,PLATINUM,HAI_PHONG_1,285377629,139819242,145558387
1802,1387,CA-2021-0001802,5*** **** **** 4786,VISA,CLASSIC,HA_NOI_CN1,43540684,37864007,5676677
1803,1388,CA-2024-0001803,5*** **** **** 2235,VISA,CLASSIC,BR-CT01,28649460,25732806,2916654
1804,1389,CA-2024-0001804,4*** **** **** 2364,VISA,INFINITE,HA_NOI_CN1,403997437,147052461,256944976
1805,1389,CA-2023-0001805,5*** **** **** 2439,JCB,PLATINUM,BR-HN01,236998194,28002648,208995546
1806,1390,CA-2020-0001806,5*** **** **** 5229,VISA,CLASSIC,HN-01,35187288,29683184,5504104
1807,1391,CA-2023-0001807,5*** **** **** 4319,JCB,CLASSIC,CN-HCM-01,31803038,15505630,16297408
1808,1392,CA-2020-0001808,5*** **** **** 6563,VISA,GOLD,HA_NOI_CN1,149803404,24490185,125313219
1809,1393,CA-2022-0001809,4*** **** **** 4318,JCB,PLATINUM,CN-HCM-02,291646432,221949359,69697073
1810,1394,CA-2024-0001810,4*** **** **** 3858,VISA,PLATINUM,BR-HCM01,250237684,131682739,118554945
1811,1395,CA-2020-0001811,4*** **** **** 1610,JCB,PLATINUM,BR-HN01,150381255,40968138,109413117
1812,1396,CA-2021-0001812,4*** **** **** 1823,VISA,PLATINUM,Ho Chi Minh Q3,246269594,192145757,54123837
1813,1397,CA-2022-0001813,5*** **** **** 1558,VISA,CLASSIC,HCM_Q1,49961528,827109,49134419
1814,1397,CA-2020-0001814,4*** **** **** 2208,VISA,INFINITE,CN-HCM-01,741793160,420566464,321226696
1815,1398,CA-2022-0001815,4*** **** **** 4356,JCB,INFINITE,Da Nang CN1,395761622,92682844,303078778
1816,1399,CA-2024-0001816,4*** **** **** 3488,JCB,CLASSIC,BR-HCM01,39589947,726783,38863164
1817,1400,CA-2022-0001817,4*** **** **** 8397,JCB,PLATINUM,HCM_Q1,152660742,23202701,129458041
1818,1401,CA-2024-0001818,5*** **** **** 2742,VISA,INFINITE,HN-01,744880965,384519083,360361882
1819,1402,CA-2024-0001819,4*** **** **** 7483,VISA,CLASSIC,HCM_Q1,39872072,20280626,19591446
1820,1403,CA-2021-0001820,5*** **** **** 9843,MASTERCARD,GOLD,DA_NANG_1,146921101,38315705,108605396
1821,1404,CA-2024-0001821,4*** **** **** 7849,VISA,PLATINUM,BR-DN01,167149325,122909707,44239618
1822,1405,CA-2022-0001822,4*** **** **** 7159,VISA,INFINITE,Can Tho CN1,692576867,7926932,684649935
1823,1406,CA-2020-0001823,5*** **** **** 9571,VISA,GOLD,CAN_THO_1,75319801,60640514,14679287
1824,1407,CA-2023-0001824,4*** **** **** 9468,MASTERCARD,CLASSIC,CT-01,31088633,13114035,17974598
1825,1407,CA-2021-0001825,4*** **** **** 1832,VISA,GOLD,CT-01,68813834,44415857,24397977
1826,1408,CA-2024-0001826,4*** **** **** 4600,MASTERCARD,INFINITE,DN-01,341906245,182989688,158916557
1827,1409,CA-2024-0001827,4*** **** **** 5320,VISA,CLASSIC,HAI_PHONG_1,27497424,17003896,10493528
1828,1410,CA-2020-0001828,4*** **** **** 5118,MASTERCARD,INFINITE,HP-01,350405519,23785056,326620463
1829,1410,CA-2022-0001829,5*** **** **** 9186,JCB,GOLD,Hai Phong CN1,88160204,78146773,10013431
1830,1411,CA-2021-0001830,5*** **** **** 2282,JCB,PLATINUM,Hai Phong CN1,153549398,31116416,122432982
1831,1412,CA-2020-0001831,5*** **** **** 0932,JCB,PLATINUM,DA_NANG_1,218784577,98066844,120717733
1832,1413,CA-2022-0001832,4*** **** **** 1781,JCB,GOLD,BR-CT01,121389943,30605522,90784421
1833,1414,CA-2024-0001833,4*** **** **** 1991,MASTERCARD,CLASSIC,BR-HP01,49102356,27825878,21276478
1834,1414,CA-2020-0001834,4*** **** **** 0625,JCB,INFINITE,HAI_PHONG_1,679052947,217206290,461846657
1835,1415,CA-2023-0001835,4*** **** **** 3923,MASTERCARD,PLATINUM,HAI_PHONG_1,176275923,144413550,31862373
1836,1416,CA-2021-0001836,5*** **** **** 8838,MASTERCARD,GOLD,CT-01,146026850,95183541,50843309
1837,1416,CA-2020-0001837,4*** **** **** 2752,VISA,CLASSIC,CT-01,43927095,21343913,22583182
1838,1417,CA-2024-0001838,4*** **** **** 6922,VISA,INFINITE,HCM_Q1,519192989,209934941,309258048
1839,1417,CA-2024-0001839,4*** **** **** 8400,JCB,GOLD,CN-HCM-01,63448922,769222,62679700
1840,1418,CA-2021-0001840,5*** **** **** 8028,MASTERCARD,INFINITE,DA_NANG_1,532330386,93658543,438671843
1841,1419,CA-2022-0001841,5*** **** **** 1839,MASTERCARD,INFINITE,BR-HN01,311737462,230127637,81609825
1842,1420,CA-2021-0001842,5*** **** **** 7035,JCB,PLATINUM,HCM_Q3,264684521,135333604,129350917
1843,1421,CA-2024-0001843,5*** **** **** 6110,VISA,PLATINUM,BR-HP01,179409791,41815010,137594781
1844,1422,CA-2021-0001844,5*** **** **** 3357,VISA,PLATINUM,HAI_PHONG_1,262565832,210049757,52516075
1845,1422,CA-2024-0001845,4*** **** **** 1420,MASTERCARD,PLATINUM,Hai Phong CN1,206606215,642111,205964104
1846,1423,CA-2024-0001846,4*** **** **** 8438,MASTERCARD,CLASSIC,Hai Phong CN1,44793362,2696060,42097302
1847,1424,CA-2022-0001847,5*** **** **** 3406,JCB,CLASSIC,CN-HCM-01,45249676,1213850,44035826
1848,1425,CA-2024-0001848,4*** **** **** 2727,VISA,INFINITE,CAN_THO_1,377428442,325651793,51776649
1849,1426,CA-2023-0001849,4*** **** **** 7530,JCB,INFINITE,Can Tho CN1,731297032,329032909,402264123
1850,1427,CA-2021-0001850,5*** **** **** 8361,JCB,CLASSIC,BR-DN01,45250331,21601137,23649194
1851,1428,CA-2023-0001851,5*** **** **** 7537,VISA,PLATINUM,HP-01,153477238,134061404,19415834
1852,1428,CA-2023-0001852,4*** **** **** 8277,MASTERCARD,GOLD,HAI_PHONG_1,107811946,2508182,105303764
1853,1429,CA-2023-0001853,4*** **** **** 1826,JCB,CLASSIC,BR-HP01,46981058,37345326,9635732
1854,1430,CA-2020-0001854,4*** **** **** 7105,MASTERCARD,GOLD,BR-HP01,112676377,9913298,102763079
1855,1431,CA-2023-0001855,4*** **** **** 0363,MASTERCARD,INFINITE,HN-01,401263264,196774530,204488734
1856,1432,CA-2022-0001856,4*** **** **** 6914,VISA,CLASSIC,Can Tho CN1,48621637,41038322,7583315
